tweet_number,word,tf-idf_score
175,AnuhjqSKzW,0.4147367129346455
175,CDNOlympicTeam,0.2553341583416906
175,From,0.4147367129346455
175,GoCanadaGo,0.22674705786177654
175,Jenny16McLean,0.434231747831973
175,RT,0.13421993931617549
175,dream,0.4147367129346455
175,http,0.14548428749944264
175,team,0.3736746383192154
176,GoCanadaGo,0.33155352423091505
176,RT,0.19625874894246742
176,dankanter,0.6349412763468112
176,http,0.21272967638710485
176,xQDqZtuQjX,0.6349412763468112
177,17,0.3025303036257281
177,GoTeamUSA,0.2535837697764416
177,LV8KDsDwJo,0.3025303036257281
177,NASCAR,0.3025303036257281
177,RT,0.08206651865981399
177,Short,0.18515868410809
177,USOlympic,0.243844493866909
177,blades,0.3025303036257281
177,feet,0.3025303036257281
177,http,0.1779078288309713
177,inch,0.3025303036257281
177,jrcelski,0.2535837697764416
177,like,0.2535837697764416
177,tj,0.3025303036257281
177,track,0.18515868410809
178,00AM,0.26865232908563874
178,BMF_USA,0.26865232908563874
178,GOLD,0.26865232908563874
178,He,0.26865232908563874
178,Said,0.26865232908563874
178,Sunday,0.18365797378837673
178,TeamCANADA,0.26865232908563874
178,Will,0.26865232908563874
178,called,0.24941858368004843
178,did,0.26865232908563874
178,fan,0.26865232908563874
178,hockey,0.1618594820016433
178,know,0.23577202413980294
178,today,0.17986104766531263
178,wake,0.24941858368004843
178,watch,0.2028917191939671
178,win,0.19230662526343859
179,CAN,0.2719500594300453
179,HC_Men,0.2719500594300453
179,In,0.26150539783069304
179,MonikaPlatek,0.2847332921016956
179,RT,0.08801034327405413
179,ShannonSzabados,0.2847332921016956
179,The,0.22678167419170467
179,briannejenner,0.2847332921016956
179,cbcolympics,0.2847332921016956
179,dressing,0.2719500594300453
179,http,0.09539657184351032
179,letter,0.2847332921016956
179,room,0.2719500594300453
179,wick_22,0.2847332921016956
179,wrote,0.2847332921016956
180,Olympics2014,0.2541057635069356
180,RT,0.10295919403695743
180,Shiffrin,0.3795491357709261
180,USOlympic,0.30592296308994743
180,Watching,0.3795491357709261
180,ajloftus96,0.3795491357709261
180,alpine,0.3795491357709261
180,amazing,0.3330961927849067
180,skiing,0.3795491357709261
181,CBCOlympics,0.26512853189703917
181,LIVE,0.33234002097829946
181,Parallel,0.33234002097829946
181,Qualifications,0.34271559360827913
181,Slalom,0.33234002097829946
181,Snowboard,0.33234002097829946
181,Women,0.33234002097829946
181,app,0.34271559360827913
181,http,0.12939131051830716
181,nXdwy77UKf,0.35469331317723335
182,Congrats,0.25045938301031867
182,J2K111,0.2822370563142142
182,So,0.25045938301031867
182,TeamUSA,0.18807489860229684
182,TophCrev,0.2822370563142142
182,Well,0.2985730266546636
182,eddyalvarez90,0.2822370563142142
182,gentlemen,0.32159728368844975
182,hard,0.32159728368844975
182,jrcelski,0.2695658933012931
182,proud,0.25045938301031867
182,ve,0.2985730266546636
182,work,0.2822370563142142
183,AnuhjqSKzW,0.4147367129346455
183,CDNOlympicTeam,0.2553341583416906
183,From,0.4147367129346455
183,GoCanadaGo,0.22674705786177654
183,Jenny16McLean,0.434231747831973
183,RT,0.13421993931617549
183,dream,0.4147367129346455
183,http,0.14548428749944264
183,team,0.3736746383192154
184,CBCOlympics,0.4435737320721866
184,Giant,0.308560875802731
184,LIVE,0.278011012936815
184,Parallel,0.278011012936815
184,Qualifications,0.28669044747548134
184,RT,0.0998585867466108
184,Slalom,0.278011012936815
184,Snowboard,0.278011012936815
184,Women,0.278011012936815
184,app,0.28669044747548134
184,http,0.1082391738332513
184,yiXNX6lA3u,0.3681190461279005
185,0dOmcvxk9S,0.28960969753187016
185,Canada,0.15844660117734594
185,GMA,0.28960969753187016
185,New,0.28960969753187016
185,RT,0.0785615832917211
185,TeamUSA,0.16936808008090953
185,When,0.28960969753187016
185,XUG37ZKmfz,0.28960969753187016
185,curling,0.28960969753187016
185,gets,0.2688755419476751
185,http,0.1703096578385465
185,puck,0.28960969753187016
185,rule,0.28960969753187016
185,stone,0.28960969753187016
185,turns,0.28960969753187016
186,CBCOlympics,0.47906616050472295
186,LIVE,0.3002559865830702
186,Parallel,0.3002559865830702
186,Qualifications,0.309629903655135
186,RT,0.10784874370861397
186,Slalom,0.3002559865830702
186,Snowboard,0.3002559865830702
186,Women,0.3002559865830702
186,app,0.309629903655135
186,http,0.11689990113314548
186,nXdwy77UKf,0.3204512967440718
187,AnnakinSlayd,0.38432555374597716
187,HockeyCanada,0.38432555374597716
187,Thanks,0.33728802591715007
187,awesome,0.38432555374597716
187,miss_supra95,0.38432555374597716
187,sharing,0.38432555374597716
187,song,0.38432555374597716
188,AnuhjqSKzW,0.4147367129346455
188,CDNOlympicTeam,0.2553341583416906
188,From,0.4147367129346455
188,GoCanadaGo,0.22674705786177654
188,Jenny16McLean,0.434231747831973
188,RT,0.13421993931617549
188,dream,0.4147367129346455
188,http,0.14548428749944264
188,team,0.3736746383192154
189,5i562hA5uO,0.4402594620250369
189,Christian4Peeps,0.4402594620250369
189,Good,0.4204938101147167
189,RT,0.1360830905879276
189,TeamCanada,0.33585633568398415
189,eh,0.4402594620250369
189,game,0.29769836464584065
189,http,0.14750380290568954
190,CBCOlympics,0.47906616050472295
190,LIVE,0.3002559865830702
190,Parallel,0.3002559865830702
190,Qualifications,0.309629903655135
190,RT,0.10784874370861397
190,Slalom,0.3002559865830702
190,Snowboard,0.3002559865830702
190,Women,0.3002559865830702
190,app,0.309629903655135
190,http,0.11689990113314548
190,nXdwy77UKf,0.3204512967440718
191,Beatles,0.36330324893501903
191,RT,0.09855221939942292
191,They,0.33729311822510627
191,WeAreWinter,0.16800055834364094
191,Women,0.27437402465877286
191,cdnolympicteam,0.36330324893501903
191,goalies,0.36330324893501903
191,http,0.10682317019261144
191,krisyoung75,0.36330324893501903
191,right,0.31883863679689595
191,superstars,0.36330324893501903
192,CDNOlympicTeam,0.23896412126995428
192,Charle,0.288085945437981
192,Cournoyer,0.288085945437981
192,RT,0.12561480243734202
192,Short,0.28341243059436805
192,WeAreWinter,0.21413375644205104
192,bringing,0.288085945437981
192,bronze,0.2789916647930795
192,home,0.2708084158583572
192,http,0.2723139367382734
192,qkmdep8Lha,0.288085945437981
192,skater,0.288085945437981
192,speed,0.28341243059436805
192,track,0.28341243059436805
193,CDNOlympicTeam,0.23896412126995428
193,Charle,0.288085945437981
193,Cournoyer,0.288085945437981
193,RT,0.12561480243734202
193,Short,0.28341243059436805
193,WeAreWinter,0.21413375644205104
193,bringing,0.288085945437981
193,bronze,0.2789916647930795
193,home,0.2708084158583572
193,http,0.2723139367382734
193,qkmdep8Lha,0.288085945437981
193,skater,0.288085945437981
193,speed,0.28341243059436805
193,track,0.28341243059436805
194,Are,0.30021981714989976
194,CBCOlympics,0.19482679828238453
194,RT,0.08771993168287899
194,Tonight,0.30021981714989976
194,We,0.2314753737330364
194,ZnE8tuHOv,0.30021981714989976
194,added,0.30021981714989976
194,http,0.0950817875898521
194,looking,0.28379374516501
194,montage,0.30021981714989976
194,montages,0.30021981714989976
194,musical,0.30021981714989976
194,playlist,0.30021981714989976
194,soon,0.30021981714989976
195,USAvsCANADA,1.0
196,cHTHU8PXOH,0.6359250904717549
196,canadahockey,0.5330384421150537
196,https,0.5580943455510429
197,Olympics2014,0.23222878194902613
197,The,0.24246044902264408
197,challenging,0.34687223254376104
197,deserves,0.34687223254376104
197,gives,0.34687223254376104
197,performance,0.32203845488129873
197,person,0.34687223254376104
197,program,0.34687223254376104
197,soul,0.34687223254376104
197,win,0.24829797182521895
198,EVERYTHING,0.4255585903352419
198,Olympics2014,0.28490880448042183
198,RT,0.11544004543028269
198,Venezuela,0.4255585903352419
198,flag,0.4255585903352419
198,holder,0.4255585903352419
198,peoplemag,0.4255585903352419
199,Bobby,0.33602000466506543
199,Getzlaf,0.33602000466506543
199,Ryan,0.6720400093301309
199,SFy7qh5Cnb,0.33602000466506543
199,goCanada,0.33602000466506543
199,http,0.09880099407775612
199,vs,0.2948945833486301
200,Burke,0.27514806051423807
200,Form,0.27514806051423807
200,Giant,0.23063171389996004
200,Halfpipe,0.27514806051423807
200,Heart,0.27514806051423807
200,Honor,0.27514806051423807
200,Late,0.27514806051423807
200,RI13koNTUg,0.27514806051423807
200,Remembered,0.27514806051423807
200,Sarah,0.27514806051423807
200,See,0.24147274429511262
200,Skier,0.27514806051423807
200,Sochi,0.22177394710699724
200,Workers,0.27514806051423807
200,http,0.08090262936717237
201,SarahBurke,1.0
202,3ht0yZ3GCA,0.28646599969637965
202,Durant,0.28646599969637965
202,Harden,0.28646599969637965
202,Irving,0.28646599969637965
202,Kobe,0.28646599969637965
202,Kyrie,0.28646599969637965
202,RT,0.07770880149107123
202,Russell,0.28646599969637965
202,TeamUSA,0.16752959859603817
202,TheSportsVines,0.28646599969637965
202,crossing,0.28646599969637965
202,handles,0.28646599969637965
202,https,0.25140548315930494
202,sick,0.28646599969637965
203,Canadian,0.22790349503778756
203,Olympics2014,0.20775478744733153
203,Thank,0.28809964976010954
203,comfort,0.3103162594175275
203,earlier,0.28809964976010954
203,favorite,0.3103162594175275
203,hockey,0.1869614500531556
203,mwapple,0.3103162594175275
203,needed,0.28809964976010954
203,pride,0.3103162594175275
203,silly,0.3103162594175275
203,thrashed,0.3103162594175275
203,today,0.20775478744733153
204,Dreams,0.3093986213506256
204,Justin_Reiter,0.3093986213506256
204,Olympic,0.2595404838674515
204,RT,0.09040184683778757
204,TeamUSA,0.19489407663577515
204,YahooSports,0.3332576867983403
204,car,0.3093986213506256
204,fulfill,0.3093986213506256
204,http,0.09798878127077391
204,lived,0.3093986213506256
204,save,0.3093986213506256
204,snowboarder,0.3093986213506256
204,xDkPq80jHV,0.3093986213506256
205,11,0.26951828656540916
205,30,0.2900787217704086
205,CBCOlympics,0.41700458904806725
205,ET,0.2900787217704086
205,Psssst,0.2900787217704086
205,RT,0.09387726530752848
205,Saturday,0.26951828656540916
205,Want,0.2900787217704086
205,faAipO7br9,0.2900787217704086
205,figure,0.2900787217704086
205,gala,0.2900787217704086
205,http,0.10175587267618423
205,skating,0.26951828656540916
206,heartache,0.4472135954999579
206,joy,0.4472135954999579
206,kel,0.4472135954999579
206,kohara19,0.4472135954999579
206,teamUSA,0.4472135954999579
207,Babcock,0.3056549996873935
207,Benn,0.3292253782822559
207,CDNOlympicTeam,0.16989567089190996
207,LaV,0.3292253782822559
207,Mike,0.3056549996873935
207,RT,0.089308014193218
207,WeAreWinter,0.15224209399296684
207,goalscorer,0.3292253782822559
207,guys,0.3056549996873935
207,http,0.09680314921230629
207,huge,0.3292253782822559
207,lots,0.3292253782822559
207,special,0.3292253782822559
208,Canada,0.20108326410572017
208,Hard,0.3225579577409622
208,RT,0.09970185213333145
208,So,0.28624046798067865
208,WeAreWinter,0.1699603208164066
208,bars,0.3225579577409622
208,decision,0.3225579577409622
208,gold,0.24125716662453436
208,home,0.21494362217255084
208,morning,0.27757465638481793
208,oliviachow,0.3225579577409622
208,sunday,0.30807656923363447
208,watch,0.27757465638481793
208,win,0.26309326787749027
209,7am,0.2802202492057269
209,Friday,0.2802202492057269
209,GoCana,0.30182924421801455
209,Home,0.2802202492057269
209,RT,0.08187634430612037
209,Sunday,0.2063386072692007
209,ashamed,0.2802202492057269
209,bar,0.2648884232497515
209,dpurcomic,0.30182924421801455
209,drinking,0.2802202492057269
209,feel,0.2648884232497515
209,midnight,0.2802202492057269
209,planning,0.2802202492057269
209,wasn,0.2802202492057269
210,10,0.31103507785872986
210,LIVE,0.23490003563777243
210,NBCOlympics,0.31103507785872986
210,RT,0.08437358411714291
210,TeamUSA,0.18189796275365458
210,WATCH,0.31103507785872986
210,goal,0.2729675567482512
210,hEKWAD6lTl,0.31103507785872986
210,http,0.0914545993061517
210,left,0.28876700551368883
210,looking,0.2729675567482512
210,minutes,0.31103507785872986
210,semifinal,0.28876700551368883
210,tying,0.31103507785872986
